人是好好仔人，你毋通隨便共人戴帽仔。,"Lâng sī hó-hó-á-lâng, lí m̄-thang suî-piān kā lâng tì-bō-á. ",戴
我佮伊約佇戲園門口見面。,Guá kah i iok tī hì-hn̂g mn̂g-kháu kìnn-bīn. ,佇
叫你莫去你毋聽，有這種結果，應該啦！,"Kiò lí mài khì lí m̄ thiann, ū tsit tsióng kiat-kó, ing-kai--lah! ",去果
紫檀,tsí-tuânn,紫
蘋果檨,phōng-kó-suāinn,果
檢采袂赴尾幫車，你就留蹛𪜶兜隔暝好矣。,"Kiám-tshái bē-hù bué-pang-tshia, lí tō lâu tuà in tau keh-mê hó--ah. ",尾車
身體檢查,sin-thé kiám-tsa,體
遐的物件予警察提去檢驗，看是毋是毒品。,"Hia ê mi̍h-kiānn hōo kíng-tshat the̍h-khì kiám-giām, khuànn sī m̄ sī to̍k phín. ",去
伊做人真澀。,I tsò-lâng tsin siap. ,做
這領被溼溼。,Tsit niá phuē sip-sip. ,被
這張紙溼去矣。,Tsit tiunn tsuá sip--khì--ah. ,紙去
我共面巾溼予伊澹。,Guá kā bīn-kin sip hōo i tâm. ,巾
衫佮襪仔毋通濫做伙洗。,Sann kah bue̍h-á m̄-thang lām tsò-hué sé. ,襪做伙洗
一百燭的電火。,Tsi̍t-pah tsik ê tiān-hué. ,火
濫使食,lām-sú tsia̍h ,使
這領衫猶閣溼溼，猶未焦。,"Tsit niá sann iáu-koh sip-sip, iáu-buē ta. ",未
過年時濟濟人無法度轉去圍爐。,Kuè-nî sî tsē-tsē lâng bô huat-tōo tńg-khì uî-lôo. ,過去
退癀,thè-hông,退
我瞭過爾爾，無看清楚。,"Guá lió--kuè niā-niā, bô khuànn tshing-tshó. ",過
坐禪,tsē-siân,坐
洗磺水,sé hông-tsuí,洗
一篷貨,tsi̍t phâng huè,貨
我欲食糜。,Guá beh tsia̍h muê. ,糜
塗糜,thôo-muê,糜
你的破衫我來替你縫。,Lí ê phuà sann guá lâi thè lí pâng. ,替
咱總來去。,Lán tsóng lâi-khì. ,去
咱總是愛想辦法解決這件代誌。,Lán tsóng--sī ài siūnn pān-huat kái-kuat tsit kiānn tāi-tsì. ,解代
伊的性地是袂䆀，總是袂曉扞家就毋好。,"I ê sìng-tē sī bē bái, tsóng--sī bē-hiáu huānn-ke tō m̄ hó. ",地
伊共肉條糝粉欲做糋肉。,I kā bah-liâu sám-hún beh tsò tsìnn-bah. ,做
總務科,tsóng-bū kho,科
伊是公司的總裁，當然愛聽伊的。,"I sī kong-si ê tsóng-tshâi, tong-jiân ài thiann i ê. ",司
這擔魚架仔伊總貿去矣。,Tsit tànn hî-kè-á i tsóng-bāu--khì--ah. ,魚去
囡仔若毋食糜飯，就用鹹橄欖粉予伊食。,"Gín-á nā m̄ tsia̍h muê-pn̄g, tō iōng kiâm-kan-ná-hún hōo i tsia̍h. ",糜
彼台車予人挵甲糜糜卯卯。,Hit tâi tshia hōo lâng lòng kah mi-mi-mauh-mauh. ,車糜糜
彼件代誌予伊創甲糜糜卯卯。,Hit kiānn tāi-tsì hōo i tshòng kah mi-mi-mauh-mauh. ,代糜糜
講來講去，總講一句是你毋著。,"Kóng lâi kóng khì, tsóng-kóng tsi̍t kù sī lí m̄-tio̍h. ",去
你做一遍總講出來。,Lí tsò tsi̍t piàn tsóng kóng--tshut-lâi. ,做
你若閣予我掠著，皮就繃較絚咧。,"Lí nā koh hōo guá lia̍h--tio̍h, phuê tō penn khah ân--leh. ",皮
罾魚仔,tsan hî-á,魚
鳥仔有翼才會飛。,Tsiáu-á ū si̍t tsiah ē pue. ,飛
四句聯,sì-kù-liân,四
四絃一聲,sù hiân it sing,四
我無膽，毋敢去。,"Guá bô-tánn, m̄-kánn khì. ",去
較臨五十歲。,Khah lím gōo-tsa̍p huè. ,歲
這張紙傷薄。,Tsit tiunn tsuá siunn po̍h. ,紙
舉行畢業典禮。,Kí-hîng pit-gia̍p tián-lé. ,舉
這件代誌當臨急。,Tsit kiānn tāi-tsì tng lîm-kip. ,代
伊今仔日人艱苦，無去上課。,"I kin-á-ji̍t lâng kan-khóo, bô-khì siōng-khò. ",去課
做工課做甲艱苦罪過，規氣莫做。,"Tsò khang-khuè tsò kah kan-khóo-tsē-kuà, kui-khì mài tsò. ",做課做罪過做
頭家臨時講欲開會，我無時間通攢資料。,"Thâu-ke lîm-sî kóng beh khui-huē, guá bô sî-kan thang tshuân tsu-liāu. ",資
阮最近欲倩臨時工。,Guán tsuè-kīn beh tshiànn lîm-sî-kang. ,近
伊的舉動無啥自然。,I ê kí-tōng bô siánn tsū-jiân. ,舉自
伊臨終的時陣，交代我愛好好照顧你。,"I lîm-tsiong ê sî-tsūn, kau-tài guá ài hó-hó tsiàu-kòo--lí. ",代
看伊彼款聳勢的形，足想欲共伊蹔落去。,"Khuànn i hit-khuán sáng-sè ê hîng, tsiok siūnn-beh kā i tsàm--lo̍h-khì. ",去
伊出門攏有司機，真聳勢。,"I tshut-mn̂g lóng ū su-ki, tsin sáng-sè. ",司
伊真好聲說。,I tsin hó siann-sueh. ,說
半暝仔一个人行路轉去，心肝內小可膽膽。,"Puànn-mê-á tsi̍t ê lâng kiânn-lōo tńg--khì, sim-kuann-lāi sió-khuá tám-tám. ",去
閣差臨臨仔就會跋落去溝仔底。,Koh tsha lím-lím--á tō ē pua̍h lo̍h-khì kau-á-té. ,去底
番薯,han-tsî,薯
豆薯,tāu-tsî,薯
螺仔,lê-á,螺
田螺,tshân-lê,螺
螺聲響,lê-siann hiáng,螺
捲螺仔風,kńg-lê-á-hong,螺
螺仔炒九層塔真好食。,Lê-á tshá káu-tsàn-thah tsin hó-tsia̍h. ,螺
伊共公司的錢虧空了了。,I kā kong-si ê tsînn khui-khong liáu-liáu. ,司
伊共趁的錢攏虧損去矣。,I kā thàn ê tsînn lóng khui-sńg--khì--ah. ,去
紙觳仔,tsuá-khok-á,紙
煮三觳米,tsú sann khok bí,煮
謝天謝地,siā-thinn-siā-tē,地
花謝落塗隨蔫去。,Hue siā lo̍h thôo suî lian--khì. ,去
趨雪,tshu-seh,雪
你共遮的物件囥入去觳仔內底。,Lí kā tsia-ê mi̍h-kiānn khǹg ji̍p-khì khok-á lāi-té. ,去底
這件代誌我代先佮伊講好矣。,Tsit kiānn tāi-tsì guá tāi-sing kah i kóng-hó--ah. ,代代
你生理欲做，衛生嘛愛講究。,"Lí sing-lí beh tsò, uē-sing mā ài káng-kiù. ",做
𪜶兩个人已經講和矣。,In nn̄g ê lâng í-king kóng-hô--ah. ,和
伊予人賺食去矣！,I hōo lâng tsuán-tsia̍h--khì--ah! ,去
你莫閣講笑矣，緊去做代誌。,"Lí mài koh kóng-tshiò--ah, kín khì tsò tāi-tsì. ",去做代
無，你是佇咧講笑詼是毋？,"Bô, lí sī tī-leh kóng-tshiò-khue sī--m̄? ",佇
講起阮細漢的時，生活真艱苦。,"Kóng-khí guán sè-hàn ê sî, sing-ua̍h tsin kan-khóo. ",細
這擺你做甲遐爾仔超過，我看是無人會閣替你講情矣。,"Tsit pái lí tsò kah hiah-nī-á tshiau-kuè, guá khuànn sī bô lâng ē koh thè lí kóng-tsîng--ah. ",做過替
我做一个謎猜予你臆。,Guá tsò tsi̍t ê bī-tshai hōo lí ioh. ,做
報名參加講習會。,Pò-miâ tsham-ka káng-si̍p huē. ,參
謝絕訪客,siā-tsua̍t hóng-kheh,絕
伊做人真謙虛。,I tsò-lâng tsin khiam-hi. ,做虛
向逐家謝罪。,Hiòng ta̍k-ke siā-tsuē. ,罪
我來去共你講親情。,Guá lâi-khì kā lí kóng-tshin-tsiânn. ,去
伊決定欲刣一隻豬去謝願。,I kuat-tīng beh thâi tsi̍t tsiah ti khì siā-guān. ,豬去
你的銀角仔輾落去矣。,Lí ê gîn-kak-á liàn--lo̍h-khì--ah. ,銀去
踅兩輾,se̍h nn̄g liàn,踅
一去不還,it khì put huân,去
公還公，私還私，袂當公私不分。,"Kong huān kong, su huān su, bē-tàng kong su put hun. ",私私私
電鍋,tiān-ko,鍋
燖鍋,tīm-ue,鍋
鐵鍋仔,thih-ue-á,鍋
狗母鍋仔,káu-bó-ue-á,鍋
我去叫伊還數。,Guá khì kiò i hîng siàu. ,去
邀請伊來參加。,Iau-tshiánn i lâi tsham-ka. ,參
這粒干樂踅甲真輾轉。,Tsit lia̍p kan-lo̍k se̍h kah tsin liàn-tńg. ,踅
兩鬢如霜,lióng pìn jû song,如
去山頂隱居。,Khì suann-tíng ún-ki. ,去居
霜雪天,sng-seh-thinn,雪
闊喙的食四方。,Khuah-tshuì--ê tsia̍h sù-hong. ,四
雖然風颱已經轉向矣，毋過也愛預防做大水。,"Sui-jiân hong-thai í-king tsuán hiòng--ah, m̄-koh iā ài ī-hông tsò-tuā-tsuí. ",過預做
這號代誌你拍算欲隱瞞伊偌久？,Tsit lō tāi-tsì lí phah-sǹg beh ún-muâ i guā kú? ,代
魚港賣的魚較鮮沢。,Hî-káng bē ê hî khah tshinn-tshioh. ,魚魚
共這兩張紙黏起來。,Kā tsit nn̄g tiunn tsuá liâm--khí-lâi. ,紙
你莫黜人的根仔絡仔。,Lí mài thuh lâng ê kin-á-le-á.,根
索仔愛拍死結才袂甪去。,Soh-á ài phah sí-kat tsiah bē lut--khì. ,死去
點火,tiám hué,火
鼾人無財，鼾豬無刣。,"Huânn lâng bô tsâi, huânn ti bô thâi. ",豬
書齋,su-tsai,書
伊真愛歕雞胿，總有一工會予人黜破。,"I tsin ài pûn-ke-kui, tsóng ū tsi̍t kang ē hōo lâng thuh-phuà. ",雞
彼號代誌若去予人點破，你會足落氣的。,"Hit-lō tāi-tsì nā khì hōo lâng tiám-phuà, lí ē tsiok làu-khuì--ê. ",代去
阮阿母欲𤆬我去點痣。,Guán a-bú beh tshuā guá khì tiám-kì. ,去
包裹愛用黏膠黏咧，才袂開去。,"Pau-kó ài īng liâm-ka liâm--leh, tsiah bē khui--khì. ",去
我已經坐三點鐘的車矣。,Guá í-king tsē sann tiám-tsing ê tshia--ah. ,坐車
共糞埽提去擲。,Kā pùn-sò the̍h-khì tàn. ,去
這件代誌你莫攄予我。,Tsit kiānn tāi-tsì lí mài lu hōo guá. ,代
風吹斷了線。,Hong-tshue tn̄g liáu suànn. ,吹
清官難斷家務事。,Tshing-kuan lân tuàn ka-bū sū.,事
門跤口彼袋糞埽順紲提出去擲㧒捔。,Mn̂g-kha-kháu hit tē pùn-sò sūn-suà the̍h tshut-khì tàn-hiat-ka̍k. ,袋去
醫生講伊這个病會好也袂斷根。,I-sing kóng i tsit ê pēnn ē hó iā bē tn̄g-kin. ,根
伊話猶未講煞就斷氣矣。,I uē iáu-buē kóng-suah tō tn̄g-khuì--ah. ,未
斷掌查埔做相公，斷掌查某守空房。,"Tn̄g-tsiúnn tsa-poo tsò siùnn-kang, tn̄g-tsiúnn tsa-bóo tsiú khang-pâng. ",做
斷絕往來,tuān-tsua̍t óng-lâi,絕
無認真拍拚會變甲斷路去。,Bô jīn-tsin phah-piànn ē piàn kah tn̄g-lōo--khì. ,去
貨櫃,huè-kuī,貨
過濾,kuè-lī,過濾
濾紙,lī-tsuá,濾紙
提去外口予日頭爁一下。,The̍h khì guā-kháu hōo ji̍t-thâu nah--tsi̍t-ē. ,去
火舌爁一下。,Hué-tsi̍h nah--tsi̍t-ē. ,火
濺水洗塗跤。,Tsuānn tsuí sé thôo-kha. ,洗
九月狗爁日，頇顢查某理袂直。,"Káu gue̍h káu nah-ji̍t, hân-bān tsa-bóo lí bē-ti̍t. ",月
去予蠓仔叮一癗。,Khì hōo báng-á tìng tsi̍t luî. ,去
手去靠著鐵仔，腫一癗真疼。,"Tshiú khì khò-tio̍h thih-á, tsíng tsi̍t luî tsin thiànn. ",去
你這馬咧做啥物穡？,Lí tsit-má teh tsò siánn-mih sit? ,做
這款病會穢人。,Tsit khuán pēnn ē uè--lâng. ,穢
伊真甕肚，我真驚會去予伊害著。,"I tsin àng-tōo, guá tsin kiann ē khì hōo i hāi--tio̍h. ",去
穿禮服參加典禮。,Tshīng lé-ho̍k tsham-ka tián-lé. ,參
這批貨應該後禮拜就會到矣。,Tsit phue huè ìng-kai āu lé-pài tō ē kàu--ah. ,貨
禮拜咱才相招去看電影。,Lé-pài lán tsiah sio-tsio khì khuànn tiān-iánn. ,去
你敢欲去教會做禮拜？,Lí kám beh khì kàu-huē tsò lé-pài? ,去做
𪜶兩个決定佇禮拜堂結婚。,In nn̄g ê kuat-tīng tī lé-pài-tn̂g kiat-hun. ,佇
莫穢涗別人。,Mài uè-suè pa̍t-lâng. ,穢
佇禮堂舉行畢業典禮。,Tī lé-tn̂g kí-hîng pit-gia̍p tián-lé. ,佇舉
景氣誠䆀，真濟人揣無穡頭通好做。,"Kíng-khì tsiânn bái, tsin tsē lâng tshuē bô sit-thâu thang hó tsò. ",做
桌巾繐,toh-kin-sui,巾
布邊繐去矣。,Pòo-pinn sui--khì--ah. ,去
佇外口翸甲規身軀。,Tī guā-kháu phún kah kui-sin-khu. ,佇
膨椅予囡仔翸歹去矣。,Phòng-í hōo gín-á phún-pháinn--khì--ah. ,去
伊共索仔翸斷去矣。,I kā soh-á phún-tn̄g--khì--ah. ,去
翹尾溜,khiàu bué-liu,尾
這句話翻做英語欲按怎講？,Tsit kù uē huan tsò Ing-gí beh án-tsuánn kóng?,做語
舊鞋較好穿。,Kū ê khah hó-tshīng. ,鞋
牛郎織女每年七夕相會。,Gû-nn̂g Tsit-lí muí nî tshit-sia̍h siong-huē. ,女
伊較愛用薰吹欶薰。,I khah ài iōng hun-tshue suh hun. ,吹
這个所在傷狹，攏袂翻身得。,"Tsit ê sóo-tsāi siunn e̍h, lóng bē huan-sin--tit. ",狹
佇繡房內刺花繡針黹。,Tī siù-pâng lāi tshiah-hue siù tsiam-tsí. ,佇針
做職員領薪水，趁無偌濟錢。,"Tsò tsit-uân niá sin-suí, thàn bô guā-tsē tsînn. ",做
伊薰喙仔歹去，閣買一支新的薰吹。,"I hun-tshuì-á pháinn--khì, koh bé tsi̍t ki sin ê hun-tshue. ",去吹
節目翻新,tsiat-bo̍k huan-sin,節
阮厝頂月日才翻新。,Guán tshù tíng gue̍h-ji̍t tsiah huan-sin. ,月
舊曆過年公司歇差不多一禮拜。,Kū-li̍k kuè-nî kong-si hioh tsha-put-to tsi̍t lé-pài. ,過司
這改的風颱走了後又閣翻頭矣。,Tsit kái ê hong-thai tsáu liáu-āu iū-koh huan-thâu--ah. ,改
伊翻頭過來欲佮我講話。,I huan-thâu kuè--lâi beh kah guá kóng-uē. ,過
我昨暝做甲翻點。,Guá tsa-mê tsò kah huan-tiám. ,做
叫你做一个工課爾爾就喙翹翹，袂輸我欠你偌濟錢。,"Kiò lí tsò tsi̍t ê khang-khuè niā-niā tō tshuì khiàu-khiàu, bē-su guá khiàm lí guā-tsē tsînn. ",做課
利用伊的職權做私人的代誌。,Lī-iōng i ê tsit-khuân tsò su-jîn ê tāi-tsì. ,做私代
共禮物提去藏。,Kā lé-bu̍t the̍h-khì tshàng. ,去
坐好，莫蟯蟯鑽。,"Tsē hó, mài ngia̍uh-ngia̍uh-tsǹg. ",坐
覆佇桌仔頂睏晝。,Phak tī toh-á-tíng khùn-tàu. ,佇
伊定定去藏水沬。,I tiānn-tiānn khì tshàng-tsuí-bī. ,去
庄跤路蟲豸真濟，行路著細膩。,"Tsng-kha lōo thâng-thuā tsin tsē, kiânn-lōo tio̍h sè-jī. ",細
我看著蟲蟯蟯趖會起雞母皮。,Guá khuànn-tio̍h thâng ngia̍uh-ngia̍uh-sô ē khí-ke-bó-phuê. ,雞皮
阿母叫你莫佇塗跤蟯蟯趖，你無聽著是毋？,"A-bú kiò lí mài tī thôo-kha ngia̍uh-ngia̍uh-sô, lí bô thiann-tio̍h sī--m̄? ",佇
這搭會洩水，貼佇頂頭的紙久來就會藃蟶。,"Tsit-tah ē sia̍p-tsuí, tah tī tíng-thâu ê tsuá kú--lâi tō ē hiauh-than. ",佇紙
惡毒老爸，竟然共家己的囝蹔甲跤骨斷去。,"Ok-to̍k lāu-pē, kìng-jiân kā ka-kī ê kiánn tsàm kah kha-kut tn̄g--khì. ",去
我蹛這間公司五年矣。,Guá tuà tsit king kong-si gōo nî--ah. ,司
手䘼傷束，我的手軁袂過。,"Tshiú-ńg siunn sok, guá ê tshiú nng bē kuè. ",過
你當時欲轉去？,Lí tang-sî beh tńg--khì? ,去
代誌轉袂好勢。,Tāi-tsì tńg bē hó-sè. ,代
投胎轉世,tâu-thai tsuán-sè,胎
咱等一下轉去的時陣，你愛會記得買豆油喔！,"Lán tán--tsi̍t-ē tńg--khì ê sî-tsūn, lí ài ē kì-tit bé tāu-iû--ooh! ",去
遮的資源真豐富。,Tsia ê tsu guân tsin hong-hù. ,資
這个所在誠狹，無法度轉踅，你轉踅的時陣著細膩。,"Tsit ê sóo-tsāi tsiânn e̍h, bô huat-tōo tńg-se̍h, lí tńg-se̍h ê sî-tsūn tio̍h sè-jī. ",狹踅踅細
伊誠𠢕轉踅，莫怪伊會趁遐濟錢。,"I tsiânn gâu tńg-se̍h, bo̍k-kuài i ē thàn hiah tsē tsînn. ",踅
一个好好的查某囡仔煞去予你蹧躂。,Tsi̍t ê hó-hó ê tsa-bóo gín-á suah khì hōo lí tsau-that. ,去
伊佇轉彎彼位等你。,I tī tńg-uan hit uī tán--lí. ,佇
有話你就直接講，毋免按呢轉彎踅角。,"Ū uē lí tō ti̍t-tsiap kóng, m̄-bián án-ne tńg-uan-se̍h-kak. ",踅
欲講就直接講，莫咧轉彎踅角。,"Beh kóng tō ti̍t-tsiap kóng, mài teh tńg-uan-se̍h-kak. ",踅
醬甲規領衫攏烏去。,Tsiùnn kah kui niá sann lóng oo--khì. ,去
鎖車,só tshia,車
一雙鞋,tsi̍t siang ê,鞋
雜貨,tsa̍p-huè,貨
雞仔生雞𧉟真普遍。,Ke-á senn ke-tâi tsin phóo-phiàn. ,雞雞
靠雙手做工趁錢。,Khò siang-tshiú tsò-kang thàn-tsînn. ,做
雙方講和,siang-hong kóng-hô,和
用雞毛筅筅予伊清氣。,Iōng ke-mn̂g-tshíng tshíng hōo i tshing-khì. ,雞
雞仔著災,ke-á tio̍h-tse,雞
買兩隻雞仔囝來飼。,Bé nn̄g tsiah ke-á-kiánn lâi tshī. ,雞飼
起雞母皮,khí-ke-bó-phuê,雞皮
醬瓜仔配糜真好食，毋過毋好食傷濟。,"Tsiùnn-kue-á phuè muê tsin hó-tsia̍h, m̄-koh m̄-hó-tsia̍h siunn tsē. ",配糜過
是啥人共物件囥佇遮鎮地？,Sī siánn-lâng kā mi̍h-kiānn khǹg tī tsia tìn-tè? ,佇地
我當咧無閒，你莫徛佇遮鎮地。,"Guá tng-teh bô-îng, lí mài khiā tī tsia tìn-tè. ",佇地
這隻椅仔囥佇遮誠鎮位。,Tsit tsiah í-á khǹg tī tsia tsiânn tìn-uī. ,佇
我欲去買雞卵。,Guá beh khì bé ke-nn̄g. ,去雞
囡仔攏真愛食雞卵糕。,Gín-á lóng tsin ài tsia̍h ke-nn̄g-ko. ,雞
小病無醫治，會變做大病。,"Sió pēnn bô i-tī, ē piàn-tsò tuā pēnn. ",做
你真正是拄著雞屎運。,Lí tsin-tsiànn sī tú-tio̍h ke-sái-ūn. ,雞
雞胘滷來食，滋味真好。,"Ke-kiān lóo lâi tsia̍h, tsu-bī tsin hó. ",雞滋
伊按呢做根本就是「一隻牛剝雙重皮」，實在誠可惡！,"I án-ne tsò kin-pún tō sī ""tsi̍t tsiah gû pak siang-tîng phuê"", si̍t-tsāi tsiânn khó-ònn! ",做根皮
伊是雙面刀鬼，你毋通傷過相信伊。,"I sī siang-bīn-to-kuí, lí m̄-thang siunn kuè siong-sìn--i. ",過
醬料對人體健康加減有妨害。,Tsiùnn-liāu tuì jîn-thé kiān-khong ke-kiám ū hông-hāi. ,體
歕雞胿仔,pûn ke-kui-á,雞
雜貨仔店咧賣雜貨。,Tsa̍p-huè-á-tiàm teh bē tsa̍p-huè. ,貨貨
這是我的代誌，你較莫雜插。,"Tse sī guá ê tāi-tsì, lí khah mài tsa̍p-tshap. ",代
離開教室愛會記得關電火。,Lī-khui kàu-sik ài ē kì-tit kuainn tiān-hué. ,火
雞僆仔肉較幼。,Ke-nuā-á bah khah iù. ,雞
地理師用八卦來鎮煞。,Tē-lí-su īng pat-kuà lâi tìn-suah. ,地師
飼雞的人差不多攏會用著雞罩。,Tshī ke ê lâng tsha-put-to lóng ē iōng-tio̍h ke-tà. ,飼雞雞
咱雙頭攏來去揣看覓。,Lán siang-thâu lóng lâi-khì tshuē khuànn-māi. ,去
雞髻大塊看起來真威風。,Ke-kuè tuā tè khuànn--khí-lâi tsin ui-hong. ,雞髻
伊講按呢傷過離譜。,I kóng án-ne siunn kuè lī-phóo. ,過
出題,tshut tê,題
題詩,tê si,題
題名,tê miâ,題
題一萬,tê tsi̍t-bān,題
題緣金,tê-iân kim,題
顏回,Gân Huê,回
旗仔颺來颺去。,Kî á iānn lâi iānn khì. ,去
餾粿,liū-kué,粿
講過矣，莫閣餾矣啦。,"Kóng--kuè--ah, mài koh liū--ah--lah. ",過
騎車,khiâ tshia,車
今年聯考英文的題目真簡單。,Kin-nî liân-khó Ing-bûn ê tê-bo̍k tsin kán-tan. ,題
伊徛佇外口颺風。,I khiā tī guā-kháu tshiûnn-hong. ,佇
陳的又閣咧餾粿矣。,Tân--ê iū-koh teh liū-kué--ah. ,粿
為著欲幫助彼个囡仔，伊四界去題緣。,"Uī-tio̍h beh pang-tsōo hit-ê gín-á, i sì-kè khì tê-iân. ",四界去題
大路塗粉颺颺飛。,Tuā-lōo thôo-hún iānn-iānn-pue. ,飛
囡仔人毋通規工佇外口颺颺飛。,Gín-á-lâng m̄-thang kui kang tī guā-kháu iānn-iānn-pue. ,佇飛
雞鵤,ke-kak,雞
過嚨喉就毋知燒。,Kuè nâ-âu tō m̄ tsai sio. ,過
拜一來上課，逐家攏足懶的。,"Pài-it lâi siōng-khò, ta̍k-ke lóng tsiok lán--ê. ",課
逐家攏莫去。,Ta̍k-ke lóng mài khì. ,去
曝棉被,pha̍k mî-phuē,被
外口日頭遐爾大，你毋通佇遐曝日，緊入來！,"Guā-kháu ji̍t-thâu hiah-nī tuā, lí m̄-thang tī hia pha̍k-ji̍t, kín ji̍p--lâi! ",佇
物件收入去櫥仔內囥予伊好。,Mi̍h-kiānn siu ji̍p-khì tû-á-lāi khǹg hōo i hó. ,去
懷念細漢時陣的朋友。,Huâi-liām sè-hàn sî-tsūn ê pîng-iú. ,細
伊這站仔誠懶屍，啥物代誌攏無欲做。,"I tsit-tsām-á tsiânn lán-si, siánn-mih tāi-tsì lóng bô beh tsò. ",代做
十月懷胎,tsa̍p gue̍h huâi-thai,月胎
恁查某囝會對你大細聲，攏是予你寵倖歹的！,"Lín tsa-bóo-kiánn ē tuì lí tuā-sè-siann, lóng sī hōo lí thíng-sīng pháinn--ê! ",細
你莫一直佇遐攏褲，徛予好啦！小等咧𪜶就欲來矣。,"Lí mài it-ti̍t tī hia láng khòo, khiā hōo hó--lah! Sió-tán--leh in tō beh lâi--ah. ",佇
阮兜是阮某咧攏權的，有啥物代誌麻煩你共阮某講。,"Guán tau sī guán bóo teh láng-khuân--ê, ū siánn-mih tāi-tsì mâ-huân lí kā guán bóo kóng. ",代
溪瀨,khe-luā,溪
電火爍一下，就熄去矣。,"Tiān-hué sih--tsi̍t-ē, tō sit--khì--ah. ",火去
伊畢業了無幾年就開始做獸醫。,I pit-gia̍p liáu bô kuí nî tō khai-sí tsò siù-i. ,做
番薯簽,han-tsî-tshiam,薯
你去繳電錢。,Lí khì kiáu tiān-tsînn. ,去
伊無愛洗身軀，定定嘛有一个羶。,"I bô-ài sé-sin-khu, tiānn-tiānn mā ū tsi̍t ê hiàn. ",洗
你愛共重要的代誌記佇簿仔紙頂頭。,Lí ài kā tiōng-iàu ê tāi-tsì kì tī phōo-á-tsuá tíng-thâu. ,代佇紙
簽字進前，著先看予伊清楚。,"Tshiam-jī tsìn-tsîng, tio̍h sing khuànn hōo i tshing-tshó. ",字
過年較有人食臘肉。,Kuè-nî khah ū lâng tsia̍h la̍h-bah. ,過
用簸箕來貯。,Iōng puà-ki lâi té. ,貯
伊徛佇簾簷跤覕雨。,I khiā tī nî-tsînn-kha bih-hōo. ,佇
若靠伊是絕對穩觸觸。,Nā khò i sī tsua̍t-tuì ún-tak-tak. ,絕
藝術,gē-su̍t,藝
工藝,kang-gē,藝
變工藝,pìnn-kang-gē,藝
火藥,hué-io̍h,火
提藥方去拆藥仔。,The̍h io̍h-hng khì thiah io̍h-á. ,去
𪜶阿祖較早做過藝旦。,In a-tsóo khah-tsá tsò-kuè gē-tuànn. ,做過藝
去山頂取藥材。,Khì suann-tíng tshú io̍h-tsâi. ,去
伊毋去病院予醫生看，甘願買藥草仔烏白食。,"I m̄ khì pēnn-īnn hōo i-sing khuànn, kam-guān bé io̍h-tsháu-á oo-pe̍h tsia̍h. ",去
伊相信食藥酒會補身體。,I siong-sìn tsia̍h io̍h-tsiú ē póo sin-thé. ,體
欣賞藝術作品,him-sióng gē-su̍t tsok-phín,藝
腹肚做藥櫥。,Pak-tóo tsò io̍h-tû. ,做
證書,tsìng-su,書
識皮包戇餡。,Sik phuê pau gōng ānn. ,皮
欲按怎做，我心內有譜。,"Beh án-tsuánn tsò, guá sim-lāi ū phóo. ",做
辭頭路,sî-thâu-lōo,辭
推辭,the-sî,推辭
相辭,sio-sî,辭
言辭,giân-sû,辭
文辭,bûn-sû,辭
邊界,pian-kài,界
做證人替伊平反。,Tsò tsìng-jîn thè i pîng-huán. ,做替
伊出國以前有向逐家辭別。,I tshut-kok í-tsîng ū hiòng ta̍k-ke sî-pia̍t. ,辭
有厝有轎車，生活就真安定方便。,"Ū tshù ū kiau-tshia, sing-ua̍h tō tsin an-tīng hong-piān. ",車
辭典是真重要的工具冊。,Sû-tián sī tsin tiōng-iàu ê kang-kū-tsheh. ,辭
結婚證書,kiat-hun tsìng-su,書
無證據毋通烏白講。,Bô tsìng-kì m̄-thang oo-pe̍h kóng. ,據
伊去予頭家共伊辭頭路矣。,I khì hōo thâu-ke kā i sî thâu-lōo--ah. ,去辭
伊決定欲辭職矣。,I kuat-tīng beh sî-tsit--ah. ,辭
鏨字,tsām jī,字
鏨雞肉,tsām ke-bah,雞
關電火,kuainn tiān-hué,火
歹人愛掠去關。,Pháinn-lâng ài lia̍h-khì kuainn. ,去
超過暗時十點，店就關矣。,"Tshiau-kuè àm-sî tsa̍p-tiám, tiàm tō kuainn--ah. ",過
關公攑關刀，過五關，斬六將。,"Kuan-kong gia̍h kuan-to, kuè ngóo kuan, tsám lio̍k tsiòng. ",過
伊真關心老大人，定定去養老院拜訪。,"I tsin kuan-sim lāu-tuā-lâng, tiānn-tiānn khì ióng-ló-īnn pài-hóng. ",去
佇鏡台前梳妝。,Tī kiànn-tâi-tsîng se-tsng. ,佇梳
拄著淹水這種代誌，難免受災戶逐家會受氣。,"Tú-tio̍h im-tsuí tsit tsióng tāi-tsì, lân-bián siū-tsai-hōo ta̍k-ke ē siū-khì. ",代
親子關係,tshin-tsú kuan-hē,子
這件代誌關係重大，恁一定愛細膩處理。,"Tsit kiānn tāi-tsì kuan-hē tiōng-tāi, lín it-tīng ài sè-jī tshú-lí. ",代細處
關稅減輕，生理有較好做。,"Kuan-suè kiám-khin, sing-lí ū khah hó tsò. ",稅做
天色暗矣，外口霧霧，駛車較細膩咧。,"Thinn-sik àm--ah, guā-kháu bū-bū, sái tshia khah sè-jī--leh. ",駛車細
